Date,Rainfall,Precipitation,PrecipitationHours,ShortwaveRadiation,Evapotranspiration,TempMean,TempMin,TempMax,ApparentTempMean,WindSpeedMax,WindGustMax,HumidityMean,HumidityMax,DewPointMean,PressureMSLMean,SurfacePressureMean,CloudCoverMean,CloudCoverLowMean,CloudCoverMidMean,CloudCoverHighMean,WindSpeedHourlyMean,WindGustHourlyMean,ValidHourlyRows,RainfallDays,ExpectedDays,Completeness
1990-12-01,15.9,15.9,23.0,572.54,123.39,26.238709677419354,22.190322580645162,30.94516129032258,29.76774193548387,10.135483870967741,26.654838709677417,72.4475806451613,99,20.495564516129033,1012.2795698924731,1011.579569892473,47.530913978494624,14.154569892473118,16.091397849462364,30.724462365591396,5.786693548387097,14.927150537634407,744,31,31,1.0
1991-01-01,5.0,5.0,18.0,599.46,137.5,27.261290322580646,23.125806451612902,32.42580645161291,30.374193548387098,11.8,24.603225806451615,66.48252688172043,97,19.934543010752687,1011.5700268817204,1010.8700268817205,67.16263440860214,6.810483870967742,20.129032258064516,55.44220430107527,6.775806451612903,16.331317204301076,744,31,31,1.0
1991-02-01,5.4,5.4,16.0,578.9,135.12,27.375,23.285714285714285,32.596428571428575,30.510714285714283,13.367857142857144,27.514285714285712,67.05654761904762,99,20.13779761904762,1011.8616071428571,1011.1616071428571,53.373511904761905,7.148809523809524,16.02529761904762,40.03422619047619,7.8742559523809526,18.218154761904763,672,28,28,1.0
1991-03-01,13.3,13.3,19.0,707.38,174.82,27.89032258064516,23.916129032258063,33.50645161290323,30.725806451612904,16.6,34.567741935483866,67.08333333333333,97,20.575940860215052,1010.606317204301,1009.9063172043011,34.45161290322581,12.708333333333334,10.186827956989248,20.408602150537636,11.584139784946236,24.959408602150535,744,31,31,1.0
1991-04-01,47.8,47.8,83.0,690.55,162.78,28.823333333333334,25.09333333333333,34.096666666666664,33.16,13.813333333333334,30.966666666666665,70.98611111111111,98,22.50652777777778,1009.2979166666667,1008.5979166666667,56.90694444444444,13.105555555555556,14.72638888888889,45.584722222222226,8.685833333333333,20.40611111111111,720,30,30,1.0
1991-05-01,102.4,102.4,191.0,651.9,145.82,28.72258064516129,25.51290322580645,33.3,34.08387096774193,12.72258064516129,29.248387096774195,77.48387096774194,97,24.054435483870968,1009.0872311827957,1008.3872311827956,68.20564516129032,15.509408602150538,18.887096774193548,57.711021505376344,7.169623655913978,17.596774193548388,744,31,31,1.0
1991-06-01,227.2,227.2,219.0,525.1,111.81,27.513333333333332,25.023333333333333,31.383333333333333,32.91,13.556666666666667,34.04,84.39305555555555,99,24.487083333333334,1008.4816666666667,1007.7816666666668,84.12361111111112,14.98611111111111,31.856944444444444,79.28611111111111,7.989027777777778,19.605277777777776,720,30,30,1.0
1991-07-01,307.1,307.1,307.0,514.93,106.28,26.47741935483871,24.27741935483871,30.33225806451613,31.416129032258063,14.46774193548387,35.92258064516129,87.03494623655914,99,24.03306451612903,1008.0149193548386,1007.3149193548388,85.33602150537635,26.452956989247312,22.051075268817204,78.88440860215054,8.943817204301075,21.00779569892473,744,31,31,1.0
1991-08-01,296.0,296.0,302.0,511.19,106.39,26.509677419354837,24.387096774193548,30.241935483870968,31.12258064516129,16.24838709677419,41.619354838709675,86.14381720430107,99,23.897849462365592,1008.1795698924731,1007.4795698924731,83.73118279569893,22.52956989247312,32.666666666666664,75.23655913978494,10.584946236559139,24.89018817204301,744,31,31,1.0
1991-09-01,339.9,339.9,407.0,430.78,88.93,25.976666666666667,23.996666666666666,29.853333333333335,30.95,13.22,32.166666666666664,88.71944444444445,99,23.87125,1009.4070833333333,1008.7070833333333,92.36805555555556,25.63888888888889,37.7125,86.83611111111111,7.763194444444444,18.62013888888889,720,30,30,1.0
1991-10-01,233.5,233.5,293.0,486.65,99.82,25.706451612903226,23.216129032258067,29.690322580645162,30.787096774193547,9.14516129032258,24.858064516129033,87.03897849462365,99,23.22983870967742,1009.816935483871,1009.116935483871,84.6989247311828,27.525537634408604,29.768817204301076,75.30376344086021,4.668010752688172,13.919220430107526,744,31,31,1.0
1991-11-01,33.6,33.6,48.0,568.89,117.85,26.033333333333335,22.30666666666667,30.4,30.283333333333335,8.673333333333334,22.243333333333332,78.51388888888889,100,21.685000000000002,1011.8318055555555,1011.1318055555556,52.540277777777774,13.816666666666666,14.041666666666666,39.30833333333333,5.182916666666666,13.510277777777777,720,30,30,1.0
1991-12-01,5.5,5.5,19.0,568.28,126.34,27.009677419354837,23.003225806451614,31.838709677419356,30.35483870967742,10.329032258064515,24.1,68.20564516129032,99,20.17459677419355,1011.8498655913979,1011.1498655913979,57.97849462365591,8.038978494623656,16.983870967741936,47.358870967741936,5.769220430107527,14.39744623655914,744,31,31,1.0
1992-01-01,9.9,9.9,27.0,598.81,132.71,25.683870967741935,21.25483870967742,31.074193548387097,28.27741935483871,12.009677419354839,26.45483870967742,67.74193548387096,98,18.71491935483871,1014.363306451613,1013.6633064516129,37.946236559139784,8.071236559139784,16.025537634408604,21.879032258064516,6.388575268817204,15.926747311827956,744,31,31,1.0
1992-02-01,2.2,2.2,8.0,619.86,148.92,27.23793103448276,23.07586206896552,32.90689655172414,29.95862068965517,14.60344827586207,30.220689655172414,66.72844827586206,99,19.878735632183908,1012.1716954022988,1011.4716954022989,40.695402298850574,8.823275862068966,8.831896551724139,29.379310344827587,9.821551724137931,21.29985632183908,696,29,29,1.0
1992-03-01,2.9,2.9,15.0,702.96,177.75,28.467741935483872,24.496774193548386,34.07741935483871,31.509677419354837,16.04516129032258,33.483870967741936,66.43413978494624,98,20.917069892473116,1011.4251344086022,1010.7251344086021,26.349462365591396,8.490591397849462,10.583333333333334,11.186827956989248,11.471908602150538,24.398655913978494,744,31,31,1.0
1992-04-01,50.6,50.6,80.0,686.54,162.45,29.14,25.529999999999998,34.31666666666667,33.78,13.663333333333332,30.220000000000002,72.1875,97,23.08652777777778,1009.5929166666667,1008.8929166666667,45.56666666666667,13.008333333333333,9.154166666666667,33.44444444444444,8.846805555555555,20.10333333333333,720,30,30,1.0
1992-05-01,73.4,73.4,140.0,673.87,153.59,29.274193548387096,25.887096774193548,34.16451612903226,34.68064516129032,11.948387096774193,29.45483870967742,75.07930107526882,97,24.02755376344086,1008.3430107526881,1007.6430107526882,69.46102150537635,13.830645161290322,14.900537634408602,60.19489247311828,6.933870967741936,17.713306451612905,744,31,31,1.0
1992-06-01,256.8,256.8,292.0,476.73,106.5,27.59,25.226666666666667,31.35,32.58,14.626666666666667,37.20333333333333,82.42777777777778,100,24.090555555555557,1007.3931944444444,1006.6931944444444,90.69583333333334,14.7625,35.37638888888889,86.10138888888889,8.756666666666668,21.554444444444446,720,30,30,1.0
1992-07-01,240.29999999999998,240.29999999999998,304.0,540.09,111.91,26.583870967741937,24.093548387096774,30.61935483870968,31.770967741935483,12.412903225806453,30.970967741935485,85.94086021505376,99,23.907258064516128,1008.9991935483871,1008.299193548387,80.71774193548387,18.34543010752688,27.688172043010752,73.88709677419355,6.941801075268817,17.82513440860215,744,31,31,1.0
1992-08-01,259.8,259.8,242.0,543.87,114.02,26.612903225806452,24.45483870967742,30.48709677419355,31.287096774193547,15.45483870967742,40.538709677419355,85.12903225806451,99,23.801881720430107,1007.7614247311828,1007.0614247311827,90.58736559139786,18.885752688172044,26.576612903225808,85.70161290322581,10.023655913978494,23.842741935483872,744,31,31,1.0
1992-09-01,215.2,215.2,240.0,547.9399999999999,113.14,26.626666666666665,24.14,30.83,31.633333333333333,12.966666666666667,31.923333333333336,85.05416666666666,99,23.770694444444448,1008.5623611111112,1007.8623611111111,82.97916666666667,19.523611111111112,16.858333333333334,76.7611111111111,7.665,18.48861111111111,720,30,30,1.0
1992-10-01,255.70000000000002,255.70000000000002,307.0,460.3,96.63,25.638709677419353,23.396774193548385,29.200000000000003,30.212903225806453,11.570967741935483,27.780645161290323,85.97043010752688,100,22.986021505376343,1009.5407258064516,1008.8407258064516,90.7002688172043,29.576612903225808,34.986559139784944,81.43817204301075,6.992876344086021,17.276881720430108,744,31,31,1.0
1992-11-01,54.2,54.2,92.0,540.07,112.31,25.493333333333332,22.183333333333334,29.52,29.43,10.703333333333331,26.496666666666666,79.36527777777778,99,21.391666666666666,1011.7219444444445,1011.0219444444446,61.93611111111111,17.906944444444445,19.743055555555557,45.925,6.072638888888889,15.121527777777779,720,30,30,1.0
1992-12-01,25.7,25.7,62.0,527.41,113.85,26.080645161290324,22.206451612903226,30.729032258064517,29.73548387096774,9.990322580645161,25.351612903225806,74.93548387096774,99,20.891935483870967,1012.6805107526882,1011.9805107526881,60.5255376344086,8.811827956989248,20.286290322580644,48.79435483870968,5.79005376344086,14.466666666666667,744,31,31,1.0
1993-01-01,15.7,15.7,58.0,549.29,127.11,26.11935483870968,22.161290322580644,31.070967741935487,28.75483870967742,11.774193548387096,24.72258064516129,67.48655913978494,96,19.08978494623656,1012.4784946236559,1011.7784946236559,56.16263440860215,12.39516129032258,27.193548387096776,34.274193548387096,7.143145161290323,16.85645161290323,744,31,31,1.0
1993-02-01,0.9,0.9,5.0,606.55,140.86,26.114285714285717,21.65357142857143,31.982142857142858,28.335714285714285,14.757142857142856,28.896428571428572,65.05803571428571,98,18.34464285714286,1012.7991071428571,1012.0991071428571,35.961309523809526,6.092261904761905,15.214285714285714,21.132440476190474,8.554613095238095,19.444791666666667,672,28,28,1.0
1993-03-01,46.199999999999996,46.199999999999996,57.0,709.61,169.28,27.574193548387097,23.429032258064513,32.99677419354838,30.725806451612904,15.051612903225807,31.5258064516129,67.8024193548387,99,20.444220430107528,1011.3865591397849,1010.686559139785,37.35215053763441,9.40994623655914,10.818548387096774,25.356182795698924,9.308467741935484,21.1375,744,31,31,1.0
1993-04-01,59.8,59.8,67.0,677.95,159.64000000000001,28.496666666666666,24.45,33.58,32.623333333333335,13.856666666666666,29.966666666666665,70.95277777777778,97,22.153333333333332,1010.1834722222222,1009.4834722222222,53.37361111111111,11.794444444444444,13.940277777777778,41.545833333333334,8.621944444444445,19.671805555555558,720,30,30,1.0
1993-05-01,163.5,163.5,222.0,650.05,145.82,28.35483870967742,25.1,33.08709677419355,33.63870967741936,12.225806451612904,27.84193548387097,78.18413978494624,99,23.7625,1009.1435483870969,1008.4435483870968,75.25806451612904,18.09005376344086,13.327956989247312,69.11962365591398,6.612768817204301,16.433870967741935,744,31,31,1.0
1993-06-01,253.4,253.4,238.0,547.13,114.86,27.336666666666666,24.83,31.5,32.96,12.406666666666666,30.40666666666667,85.38055555555556,99,24.51236111111111,1008.4355555555555,1007.7355555555555,80.63472222222222,17.82638888888889,15.297222222222222,73.825,6.656944444444444,17.069444444444443,720,30,30,1.0
1993-07-01,266.2,266.2,282.0,546.63,113.12,26.700000000000003,24.39032258064516,30.812903225806455,31.84193548387097,13.896774193548387,34.041935483870965,86.32795698924731,100,24.113575268817204,1007.7629032258064,1007.0629032258065,81.23521505376344,19.168010752688172,26.267473118279568,72.82930107526882,8.197983870967743,19.70255376344086,744,31,31,1.0
1993-08-01,249.5,249.5,259.0,566.88,117.0,26.606451612903225,24.225806451612904,30.758064516129032,31.451612903225808,15.551612903225807,39.92258064516129,85.58467741935483,99,23.881317204301077,1009.410752688172,1008.7107526881721,85.51209677419355,17.647849462365592,24.392473118279568,79.02956989247312,9.265456989247312,22.728897849462363,744,31,31,1.0
1993-09-01,386.4,386.4,346.0,493.19,101.13,26.026666666666664,23.65666666666667,30.209999999999997,31.06,12.283333333333333,30.77,87.56111111111112,100,23.683333333333334,1009.5861111111111,1008.8861111111111,90.25416666666666,28.3375,27.54861111111111,83.98472222222222,6.885277777777778,17.425416666666667,720,30,30,1.0
1993-10-01,300.09999999999997,300.09999999999997,340.0,462.07,94.96000000000001,25.65806451612903,23.338709677419356,29.396774193548385,30.661290322580644,10.696774193548388,25.574193548387097,87.73924731182795,100,23.34905913978495,1011.2079301075269,1010.5079301075269,83.97983870967742,33.634408602150536,35.170698924731184,72.13575268817205,5.595161290322581,14.491263440860216,744,31,31,1.0
1993-11-01,96.5,96.5,138.0,495.74,103.72,26.076666666666664,22.923333333333336,30.15,30.676666666666666,9.946666666666665,25.976666666666667,82.40833333333333,100,22.612083333333334,1010.1954166666666,1009.4954166666666,69.88055555555556,24.7875,22.42361111111111,56.81388888888889,5.725972222222222,14.818888888888889,720,30,30,1.0
1993-12-01,64.3,64.3,82.0,477.82,103.07,24.925806451612903,21.648387096774194,28.874193548387098,28.22258064516129,11.425806451612903,25.66774193548387,77.51612903225806,100,20.483467741935485,1011.3930107526882,1010.6930107526881,81.22849462365592,25.934139784946236,22.317204301075268,65.22043010752688,7.006182795698925,15.546639784946237,744,31,31,1.0
1994-01-01,4.2,4.2,18.0,585.41,128.21,26.05483870967742,21.858064516129033,31.322580645161292,29.325806451612905,12.158064516129032,24.325806451612905,72.09408602150538,100,20.0997311827957,1011.459811827957,1010.759811827957,56.223118279569896,13.59005376344086,15.646505376344086,41.76209677419355,6.409408602150538,15.78024193548387,744,31,31,1.0
1994-02-01,1.5,1.5,7.0,596.26,143.07,27.542857142857144,23.289285714285715,33.25,30.49642857142857,13.817857142857141,28.953571428571426,66.91815476190476,99,20.186160714285716,1010.2581845238095,1009.5581845238095,59.299107142857146,10.386904761904763,7.528273809523809,52.052083333333336,9.308630952380952,20.433779761904763,672,28,28,1.0
1994-03-01,34.8,34.8,44.0,679.16,163.75,28.280645161290323,24.387096774193548,33.61612903225806,31.909677419354836,14.225806451612904,33.55483870967742,68.22715053763442,98,21.326209677419357,1011.2225806451613,1010.5225806451614,69.77284946236558,8.184139784946236,15.404569892473118,61.33467741935484,8.788978494623656,20.936693548387098,744,31,31,1.0
1994-04-01,71.1,71.1,90.0,665.66,151.16,28.453333333333333,24.986666666666668,33.406666666666666,33.28,13.676666666666668,30.613333333333333,75.54305555555555,99,23.288194444444443,1009.1281944444445,1008.4281944444446,61.19861111111111,14.998611111111112,13.276388888888889,50.772222222222226,8.084305555555556,19.14875,720,30,30,1.0
1994-05-01,252.2,252.2,268.0,552.63,120.96,27.725806451612904,25.074193548387097,31.993548387096773,33.23225806451613,11.97741935483871,28.812903225806455,82.74059139784946,99,24.29744623655914,1008.3940860215054,1007.6940860215054,80.09677419354838,23.037634408602152,20.627688172043012,71.88575268817205,6.68494623655914,16.786021505376343,744,31,31,1.0
1994-06-01,279.4,279.4,243.0,541.24,112.34,26.923333333333336,24.52,30.936666666666667,32.07,14.126666666666667,34.90333333333333,85.67083333333333,99,24.17902777777778,1007.5329166666666,1006.8329166666666,88.2388888888889,20.03611111111111,26.79722222222222,83.93611111111112,8.389166666666666,20.1375,720,30,30,1.0
1994-07-01,231.2,231.2,268.0,545.09,112.33,26.551612903225806,24.33225806451613,30.24516129032258,31.02258064516129,17.32903225806452,43.851612903225806,85.5497311827957,98,23.823118279569893,1007.6033602150538,1006.9033602150537,84.49731182795699,19.725806451612904,22.146505376344088,78.39650537634408,11.198924731182796,25.836155913978494,744,31,31,1.0
1994-08-01,230.6,230.6,316.0,553.83,114.99,26.516129032258064,24.016129032258064,30.570967741935487,31.177419354838708,15.135483870967741,36.15806451612904,85.0739247311828,98,23.666129032258063,1008.6844086021505,1007.9844086021506,73.83870967741936,20.817204301075268,26.579301075268816,63.7755376344086,9.525940860215053,21.789112903225806,744,31,31,1.0
1994-09-01,363.4,363.4,364.0,456.3,93.86,25.966666666666665,23.846666666666668,29.95,30.626666666666665,14.56,34.05,87.55833333333334,99,23.637916666666666,1009.5455555555557,1008.8455555555556,87.58472222222223,31.35972222222222,35.109722222222224,78.22222222222223,8.954722222222221,20.592777777777776,720,30,30,1.0
1994-10-01,214.7,214.7,242.0,550.94,113.94,25.683870967741935,22.858064516129033,29.761290322580646,30.396774193548385,10.461290322580645,25.387096774193548,84.56451612903226,100,22.726881720430107,1010.9809139784946,1010.2809139784946,73.08736559139786,24.528225806451612,22.64516129032258,59.206989247311824,5.96760752688172,14.804301075268818,744,31,31,1.0
1994-11-01,25.900000000000002,25.900000000000002,31.0,587.18,122.83,26.696666666666665,22.96333333333333,30.990000000000002,31.246666666666666,8.336666666666666,27.486666666666668,77.98333333333333,99,22.221249999999998,1011.4956944444444,1010.7956944444445,50.395833333333336,12.669444444444444,15.55,35.00694444444444,5.151527777777778,13.81138888888889,720,30,30,1.0
1994-12-01,47.0,47.0,99.0,522.77,114.08,26.364516129032257,22.651612903225807,30.903225806451612,30.13225806451613,10.641935483870967,26.57741935483871,75.09543010752688,99,21.129435483870967,1012.0154569892474,1011.3154569892472,56.23790322580645,9.864247311827956,24.052419354838708,43.596774193548384,5.974462365591398,15.174731182795698,744,31,31,1.0
1995-01-01,22.1,22.1,27.0,603.53,136.0,26.625806451612902,22.26774193548387,31.990322580645163,29.53548387096774,11.761290322580646,25.270967741935483,67.59274193548387,98,19.517607526881722,1012.6806451612904,1011.9806451612903,45.20967741935484,6.229838709677419,13.67741935483871,35.590053763440864,6.947311827956989,16.566666666666666,744,31,31,1.0
1995-02-01,0.4,0.4,3.0,632.19,148.44,26.764285714285712,22.099999999999998,32.653571428571425,29.085714285714285,14.549999999999999,29.189285714285713,63.99702380952381,96,18.683630952380952,1012.210863095238,1011.5108630952382,55.14732142857143,4.122023809523809,6.150297619047619,50.58482142857143,9.236011904761906,20.558333333333334,672,28,28,1.0
1995-03-01,20.599999999999998,20.599999999999998,55.0,673.76,164.77,27.80322580645161,23.91290322580645,33.45161290322581,30.951612903225808,16.148387096774194,33.17741935483871,68.4489247311828,97,20.8994623655914,1010.6229838709677,1009.9229838709676,59.06586021505376,10.051075268817204,14.96505376344086,49.08736559139785,10.56008064516129,22.973521505376343,744,31,31,1.0
1995-04-01,7.8,7.8,23.0,713.5,182.85,29.613333333333333,25.709999999999997,35.236666666666665,33.190000000000005,16.87,35.69666666666667,65.88472222222222,95,21.87666666666667,1009.4070833333333,1008.7070833333333,37.30833333333333,7.483333333333333,11.966666666666667,23.89027777777778,11.551527777777778,24.789444444444445,720,30,30,1.0
1995-05-01,111.2,111.2,120.0,666.21,157.18,29.164516129032258,25.932258064516127,34.00645161290323,34.07419354838709,13.12258064516129,30.693548387096776,73.46908602150538,97,23.400537634408604,1008.5614247311827,1007.8614247311829,70.63172043010752,12.733870967741936,18.205645161290324,63.58870967741935,7.97244623655914,19.246370967741935,744,31,31,1.0
1995-06-01,228.0,228.0,212.0,570.77,120.34,27.686666666666667,25.14,31.9,33.309999999999995,12.85,31.32333333333333,84.07638888888889,99,24.58208333333333,1007.5988888888888,1006.8988888888888,78.05416666666666,14.8,19.081944444444446,70.90833333333333,7.057499999999999,17.220694444444444,720,30,30,1.0
1995-07-01,261.1,261.1,254.0,567.91,116.72,26.63225806451613,24.106451612903225,30.716129032258067,31.83225806451613,12.151612903225805,30.15806451612903,85.88306451612904,100,23.931182795698923,1007.883064516129,1007.183064516129,86.56182795698925,17.469086021505376,22.557795698924732,81.64650537634408,6.934543010752688,17.190456989247313,744,31,31,1.0
1995-08-01,323.2,323.2,315.0,528.2,109.81,26.66774193548387,24.4,30.616129032258065,31.932258064516127,13.22258064516129,31.05806451612903,86.71236559139786,100,24.144623655913975,1008.0990591397849,1007.399059139785,88.38978494623656,23.34005376344086,27.551075268817204,82.17876344086021,7.500134408602151,18.01854838709677,744,31,31,1.0
1995-09-01,407.2,407.2,438.0,419.46,86.92999999999999,25.970000000000002,23.966666666666665,29.653333333333332,31.046666666666667,12.106666666666666,29.64333333333333,88.86805555555556,99,23.906944444444445,1008.860138888889,1008.1601388888889,95.46388888888889,29.875,43.30138888888889,90.7,7.080555555555556,17.259722222222223,720,30,30,1.0
1995-10-01,264.3,264.3,294.0,525.16,108.04,26.451612903225808,23.948387096774194,30.36774193548387,31.74516129032258,10.52258064516129,26.6,86.34543010752688,100,23.844354838709677,1008.5690860215054,1007.8690860215054,77.65053763440861,24.030913978494624,23.15456989247312,66.43145161290323,5.893279569892473,15.145295698924732,744,31,31,1.0
1995-11-01,138.7,138.7,159.0,482.4,100.86,25.89333333333333,23.09333333333333,29.64,30.473333333333336,9.863333333333333,26.990000000000002,82.975,99,22.58388888888889,1009.9856944444443,1009.2856944444444,81.92361111111111,16.629166666666666,26.04861111111111,72.54027777777777,5.7515277777777785,15.302499999999998,720,30,30,1.0
1995-12-01,62.2,62.2,110.0,472.64,104.44,24.861290322580647,21.62258064516129,28.990322580645163,27.80322580645161,11.583870967741936,25.34193548387097,75.26881720430107,100,19.873790322580646,1012.0995967741935,1011.3995967741936,77.78897849462365,16.875,29.817204301075268,66.72983870967742,7.152688172043011,16.37271505376344,744,31,31,1.0
1996-01-01,33.7,33.7,70.0,553.26,119.44,25.30322580645161,21.370967741935484,30.403225806451612,28.406451612903226,12.35483870967742,24.883870967741935,73.72715053763442,100,19.760080645161292,1011.2399193548387,1010.5399193548386,68.34946236559139,11.919354838709678,21.456989247311828,56.43682795698925,6.079569892473118,14.008064516129032,744,31,31,1.0
1996-02-01,2.2,2.2,17.0,596.44,138.79,26.7448275862069,22.682758620689654,32.182758620689654,29.403448275862072,14.182758620689656,28.151724137931033,65.17528735632185,96,19.098132183908046,1011.255316091954,1010.5553160919541,57.85201149425287,7.662356321839081,16.974137931034484,47.85919540229885,7.569252873563218,16.84396551724138,696,29,29,1.0
1996-03-01,1.9000000000000001,1.9000000000000001,15.0,753.21,187.5,28.22258064516129,23.64516129032258,34.65806451612904,31.18064516129032,17.016129032258064,34.75806451612903,65.25806451612904,98,20.259408602150536,1009.6913978494624,1008.9913978494624,41.33467741935484,6.48252688172043,5.01747311827957,33.501344086021504,10.595833333333333,22.703897849462365,744,31,31,1.0
1996-04-01,88.6,88.6,204.0,637.65,143.9,28.366666666666667,25.16,33.193333333333335,33.306666666666665,12.536666666666667,27.15666666666667,75.99861111111112,98,23.36486111111111,1008.8793055555556,1008.1793055555555,56.729166666666664,15.231944444444444,18.602777777777778,41.31111111111111,7.3059722222222225,16.43638888888889,720,30,30,1.0
1996-05-01,282.8,282.8,407.0,546.74,116.77,27.470967741935485,24.94516129032258,31.69677419354839,33.167741935483875,11.583870967741936,27.05806451612903,84.58064516129032,99,24.456720430107527,1008.7400537634409,1008.0400537634409,82.13172043010752,24.954301075268816,22.092741935483872,75.27284946236558,5.756989247311828,14.177284946236558,744,31,31,1.0
1996-06-01,245.2,245.2,315.0,531.23,109.58,26.91,24.37,30.7,32.45666666666667,11.883333333333333,26.683333333333334,86.25833333333334,99,24.290972222222223,1008.6980555555555,1007.9980555555555,79.02638888888889,19.65972222222222,22.329166666666666,71.60833333333333,6.151111111111112,14.045833333333333,720,30,30,1.0
1996-07-01,173.0,173.0,293.0,558.32,116.0,26.799999999999997,24.31935483870968,30.541935483870965,31.793548387096774,14.393548387096773,35.20967741935484,85.27956989247312,99,23.991397849462363,1008.0712365591398,1007.3712365591397,83.47446236559139,19.083333333333332,28.940860215053764,76.68817204301075,8.604032258064516,18.67970430107527,744,31,31,1.0
1996-08-01,224.5,224.5,297.0,587.31,121.2,26.725806451612904,24.080645161290324,30.9741935483871,31.96451612903226,13.329032258064515,30.9,85.67338709677419,100,23.98172043010753,1008.5987903225806,1007.8987903225806,86.31317204301075,19.943548387096776,18.53494623655914,81.79838709677419,7.145161290322581,16.173790322580643,744,31,31,1.0
1996-09-01,278.2,278.2,400.0,462.02,96.79,26.336666666666666,24.2,30.026666666666664,31.206666666666667,13.823333333333332,35.05,86.68194444444444,99,23.815833333333334,1007.228888888889,1006.5288888888889,93.30694444444444,24.756944444444443,31.927777777777777,89.20833333333333,8.354027777777777,18.47388888888889,720,30,30,1.0
1996-10-01,293.9,293.9,462.0,469.04,96.78,26.02258064516129,23.651612903225807,29.932258064516127,31.219354838709677,10.54516129032258,24.716129032258067,87.88575268817205,100,23.73481182795699,1009.2818548387096,1008.5818548387097,85.86424731182795,32.47043010752688,34.18010752688172,77.08064516129032,5.731317204301075,13.728360215053764,744,31,31,1.0
1996-11-01,218.6,218.6,345.0,467.7,95.87,25.793333333333333,23.256666666666668,29.883333333333333,30.826666666666664,9.07,26.303333333333335,86.94583333333334,100,23.30847222222222,1009.23875,1008.53875,80.225,27.495833333333334,27.75138888888889,69.66944444444445,5.169305555555556,13.734166666666667,720,30,30,1.0
1996-12-01,154.3,154.3,197.0,430.82,88.93,24.654838709677417,21.816129032258065,28.274193548387096,28.45483870967742,9.958064516129031,27.23225806451613,82.59274193548387,100,21.313575268817203,1011.121370967742,1010.421370967742,84.01478494623656,17.723118279569892,30.705645161290324,75.35215053763442,6.004166666666667,14.145430107526883,744,31,31,1.0
1997-01-01,0.1,0.1,1.0,622.98,129.91,24.729032258064517,20.270967741935483,29.951612903225808,27.41290322580645,11.561290322580644,22.496774193548386,72.55779569892474,100,18.90295698924731,1012.6505376344086,1011.9505376344085,44.87903225806452,9.170698924731182,7.413978494623656,34.67338709677419,6.451075268817204,15.047043010752688,744,31,31,1.0
1997-02-01,34.0,34.0,56.0,534.22,119.41,26.810714285714287,23.182142857142857,31.489285714285717,30.5,12.339285714285714,27.039285714285715,73.20982142857143,100,21.173363095238095,1010.4705357142857,1009.7705357142858,65.31994047619048,12.641369047619047,19.098214285714285,51.348214285714285,7.022916666666666,16.973511904761907,672,28,28,1.0
1997-03-01,1.7000000000000002,1.7000000000000002,9.0,707.6,174.27,27.919354838709676,23.664516129032258,33.541935483870965,30.82903225806452,15.509677419354839,31.787096774193547,65.59408602150538,95,20.183198924731183,1011.7622311827956,1011.0622311827958,36.384408602150536,10.079301075268818,11.561827956989248,22.0497311827957,9.98736559139785,21.973118279569892,744,31,31,1.0
1997-04-01,48.0,48.0,98.0,668.42,154.5,28.563333333333333,24.90666666666667,33.589999999999996,33.01,13.379999999999999,29.33,72.05694444444444,98,22.522916666666667,1010.710138888889,1010.010138888889,48.42777777777778,12.744444444444444,16.116666666666667,33.481944444444444,7.8086111111111105,18.106944444444444,720,30,30,1.0
1997-05-01,160.0,160.0,189.0,598.02,135.98,28.419354838709676,25.483870967741936,32.825806451612905,33.332258064516125,14.261290322580646,34.97741935483871,77.58333333333333,97,23.770026881720433,1008.4493279569894,1007.7493279569892,83.50403225806451,15.973118279569892,19.782258064516128,77.18951612903226,8.568951612903225,20.515456989247312,744,31,31,1.0
1997-06-01,153.3,153.3,166.0,593.96,126.09,27.546666666666667,24.709999999999997,31.703333333333333,32.583333333333336,13.913333333333332,33.18333333333333,81.89027777777778,99,23.960555555555555,1008.9752777777777,1008.2752777777777,68.41388888888889,15.1125,14.543055555555556,59.71944444444444,8.456666666666667,19.96986111111111,720,30,30,1.0
1997-07-01,318.9,318.9,297.0,500.69,103.46,26.432258064516127,24.29032258064516,30.135483870967743,31.33225806451613,14.86774193548387,36.67741935483871,86.90591397849462,100,23.978091397849465,1008.6400537634408,1007.9400537634409,83.66532258064517,17.97043010752688,33.678763440860216,75.12096774193549,8.987231182795698,21.181586021505378,744,31,31,1.0
1997-08-01,225.2,225.2,245.0,544.85,113.53,26.68064516129032,24.396774193548385,30.69677419354839,31.33225806451613,16.325806451612905,41.44516129032258,85.44489247311827,98,23.92016129032258,1008.7786290322581,1008.078629032258,77.80779569892474,20.59005376344086,23.317204301075268,69.93145161290323,10.679166666666667,24.962096774193547,744,31,31,1.0
1997-09-01,340.3,340.3,315.0,514.6,106.1,26.426666666666666,23.91,30.613333333333333,31.8,11.183333333333334,27.39333333333333,87.09166666666667,100,23.958055555555553,1010.9520833333333,1010.2520833333333,84.49444444444444,24.181944444444444,23.195833333333333,77.49722222222222,6.130694444444445,15.724305555555556,720,30,30,1.0
